,Lateral_ID (i),Customer_ID (k),Customer Anomaly Status x(i)(k),N(i),Lateral Anomaly Status x(i),Affected Customers s(i),~y(1)(ik),~y(2)(ik),~y(3)(ik),~y(4)(ik),~y(1)(i),~y(2)(i),~y(3)(i),~y(4)(i)
39664,1964,20,0,21,2,8,0,0,0,0,0,6,9,24
39665,1964,21,0,21,2,8,0,0,0,0,0,6,9,24
39666,1965,1,0,16,0,0,0,0,0,0,0,0,0,0
39667,1965,2,0,16,0,0,0,0,0,0,0,0,0,0
39668,1965,3,0,16,0,0,0,0,0,0,0,0,0,0
39669,1965,4,0,16,0,0,0,0,0,0,0,0,0,0
39670,1965,5,0,16,0,0,0,0,0,0,0,0,0,0
39671,1965,6,0,16,0,0,0,0,0,0,0,0,0,0
39672,1965,7,0,16,0,0,0,0,0,0,0,0,0,0
39673,1965,8,0,16,0,0,0,0,0,0,0,0,0,0
39674,1965,9,0,16,0,0,0,0,0,0,0,0,0,0
39675,1965,10,0,16,0,0,0,0,0,0,0,0,0,0
39676,1965,11,0,16,0,0,0,0,0,0,0,0,0,0
39677,1965,12,0,16,0,0,0,0,0,0,0,0,0,0
39678,1965,13,0,16,0,0,0,0,0,0,0,0,0,0
39679,1965,14,0,16,0,0,0,0,0,0,0,0,0,0
39680,1965,15,0,16,0,0,0,0,0,0,0,0,0,0
39681,1965,16,0,16,0,0,0,0,0,0,0,0,0,0
39682,1966,1,0,44,0,0,0,0,0,0,0,0,0,0
39683,1966,2,0,44,0,0,0,0,0,0,0,0,0,0
39684,1966,3,0,44,0,0,0,0,0,0,0,0,0,0
39685,1966,4,0,44,0,0,0,0,0,0,0,0,0,0
39686,1966,5,0,44,0,0,0,0,0,0,0,0,0,0
39687,1966,6,0,44,0,0,0,0,0,0,0,0,0,0
39688,1966,7,0,44,0,0,0,0,0,0,0,0,0,0
39689,1966,8,0,44,0,0,0,0,0,0,0,0,0,0
39690,1966,9,0,44,0,0,0,0,0,0,0,0,0,0
39691,1966,10,0,44,0,0,0,0,0,0,0,0,0,0
39692,1966,11,0,44,0,0,0,0,0,0,0,0,0,0
39693,1966,12,0,44,0,0,0,0,0,0,0,0,0,0
39694,1966,13,0,44,0,0,0,0,0,0,0,0,0,0
39695,1966,14,0,44,0,0,0,0,0,0,0,0,0,0
39696,1966,15,0,44,0,0,0,0,0,0,0,0,0,0
39697,1966,16,0,44,0,0,0,0,0,0,0,0,0,0
39698,1966,17,0,44,0,0,0,0,0,0,0,0,0,0
39699,1966,18,0,44,0,0,0,0,0,0,0,0,0,0
39700,1966,19,0,44,0,0,0,0,0,0,0,0,0,0
39701,1966,20,0,44,0,0,0,0,0,0,0,0,0,0
39702,1966,21,0,44,0,0,0,0,0,0,0,0,0,0
39703,1966,22,0,44,0,0,0,0,0,0,0,0,0,0
39704,1966,23,0,44,0,0,0,0,0,0,0,0,0,0
39705,1966,24,0,44,0,0,0,0,0,0,0,0,0,0
39706,1966,25,0,44,0,0,0,0,0,0,0,0,0,0
39707,1966,26,0,44,0,0,0,0,0,0,0,0,0,0
39708,1966,27,0,44,0,0,0,0,0,0,0,0,0,0
39709,1966,28,0,44,0,0,0,0,0,0,0,0,0,0
39710,1966,29,0,44,0,0,0,0,0,0,0,0,0,0
39711,1966,30,0,44,0,0,0,0,0,0,0,0,0,0
39712,1966,31,0,44,0,0,0,0,0,0,0,0,0,0
39713,1966,32,0,44,0,0,0,0,0,0,0,0,0,0
39714,1966,33,0,44,0,0,0,0,0,0,0,0,0,0
39715,1966,34,0,44,0,0,0,0,0,0,0,0,0,0
39716,1966,35,0,44,0,0,0,0,0,0,0,0,0,0
39717,1966,36,0,44,0,0,0,0,0,0,0,0,0,0
39718,1966,37,0,44,0,0,0,0,0,0,0,0,0,0
39719,1966,38,0,44,0,0,0,0,0,0,0,0,0,0
39720,1966,39,0,44,0,0,0,0,0,0,0,0,0,0
39721,1966,40,0,44,0,0,0,0,0,0,0,0,0,0
39722,1966,41,0,44,0,0,0,0,0,0,0,0,0,0
39723,1966,42,0,44,0,0,0,0,0,0,0,0,0,0
39724,1966,43,0,44,0,0,0,0,0,0,0,0,0,0
39725,1966,44,0,44,0,0,0,0,0,0,0,0,0,0
39726,1967,1,0,18,0,0,0,0,0,0,0,0,0,0
39727,1967,2,0,18,0,0,0,0,0,0,0,0,0,0
39728,1967,3,0,18,0,0,0,0,0,0,0,0,0,0
39729,1967,4,0,18,0,0,0,0,0,0,0,0,0,0
39730,1967,5,0,18,0,0,0,0,0,0,0,0,0,0
39731,1967,6,0,18,0,0,0,0,0,0,0,0,0,0
39732,1967,7,0,18,0,0,0,0,0,0,0,0,0,0
39733,1967,8,0,18,0,0,0,0,0,0,0,0,0,0
39734,1967,9,0,18,0,0,0,0,0,0,0,0,0,0
39735,1967,10,0,18,0,0,0,0,0,0,0,0,0,0
39736,1967,11,0,18,0,0,0,0,0,0,0,0,0,0
39737,1967,12,0,18,0,0,0,0,0,0,0,0,0,0
39738,1967,13,0,18,0,0,0,0,0,0,0,0,0,0
39739,1967,14,0,18,0,0,0,0,0,0,0,0,0,0
39740,1967,15,0,18,0,0,0,0,0,0,0,0,0,0
39741,1967,16,0,18,0,0,0,0,0,0,0,0,0,0
39742,1967,17,0,18,0,0,0,0,0,0,0,0,0,0
39743,1967,18,0,18,0,0,0,0,0,0,0,0,0,0
39744,1969,1,0,35,1,16,0,0,0,0,0,0,1,6
39745,1969,2,0,35,1,16,0,0,0,0,0,0,1,6
39746,1969,3,1,35,1,16,0,0,0,0,0,0,1,6
39747,1969,4,1,35,1,16,0,0,0,0,0,0,1,6
39748,1969,5,1,35,1,16,0,0,0,1,0,0,1,6
39749,1969,6,0,35,1,16,0,0,0,0,0,0,1,6
39750,1969,7,1,35,1,16,0,0,0,0,0,0,1,6
39751,1969,8,0,35,1,16,0,0,0,0,0,0,1,6
39752,1969,9,0,35,1,16,0,0,0,0,0,0,1,6
39753,1969,10,0,35,1,16,0,0,0,0,0,0,1,6
39754,1969,11,1,35,1,16,0,0,0,0,0,0,1,6
39755,1969,12,0,35,1,16,0,0,0,0,0,0,1,6
39756,1969,13,1,35,1,16,0,0,0,0,0,0,1,6
39757,1969,14,1,35,1,16,0,0,0,0,0,0,1,6
39758,1969,15,1,35,1,16,0,0,0,0,0,0,1,6
39759,1969,16,0,35,1,16,0,0,0,0,0,0,1,6
39760,1969,17,0,35,1,16,0,0,0,0,0,0,1,6
39761,1969,18,0,35,1,16,0,0,0,0,0,0,1,6
39762,1969,19,1,35,1,16,0,0,1,1,0,0,1,6
39763,1969,20,0,35,1,16,0,0,0,0,0,0,1,6
39764,1969,21,0,35,1,16,0,0,0,0,0,0,1,6
39765,1969,22,0,35,1,16,0,0,0,0,0,0,1,6
39766,1969,23,0,35,1,16,0,0,0,0,0,0,1,6
39767,1969,24,1,35,1,16,0,0,0,0,0,0,1,6
39768,1969,25,0,35,1,16,0,0,0,0,0,0,1,6
39769,1969,26,1,35,1,16,0,0,0,1,0,0,1,6
39770,1969,27,0,35,1,16,0,0,0,0,0,0,1,6
39771,1969,28,0,35,1,16,0,0,0,0,0,0,1,6
39772,1969,29,1,35,1,16,0,0,0,0,0,0,1,6
39773,1969,30,1,35,1,16,0,0,0,0,0,0,1,6
39774,1969,31,0,35,1,16,0,0,0,0,0,0,1,6
39775,1969,32,1,35,1,16,0,0,0,1,0,0,1,6
39776,1969,33,1,35,1,16,0,0,0,1,0,0,1,6
39777,1969,34,1,35,1,16,0,0,0,1,0,0,1,6
39778,1969,35,0,35,1,16,0,0,0,0,0,0,1,6
39779,1970,1,1,28,1,22,0,0,0,0,0,0,5,11
39780,1970,2,1,28,1,22,0,0,0,0,0,0,5,11
39781,1970,3,1,28,1,22,0,0,0,0,0,0,5,11
39782,1970,4,1,28,1,22,0,0,0,1,0,0,5,11
39783,1970,5,1,28,1,22,0,0,0,1,0,0,5,11
39784,1970,6,1,28,1,22,0,0,0,1,0,0,5,11
39785,1970,7,0,28,1,22,0,0,0,0,0,0,5,11
39786,1970,8,1,28,1,22,0,0,1,1,0,0,5,11
39787,1970,9,1,28,1,22,0,0,1,0,0,0,5,11
39788,1970,10,1,28,1,22,0,0,0,0,0,0,5,11
39789,1970,11,0,28,1,22,0,0,0,0,0,0,5,11
39790,1970,12,0,28,1,22,0,0,0,0,0,0,5,11
39791,1970,13,1,28,1,22,0,0,0,0,0,0,5,11
39792,1970,14,1,28,1,22,0,0,0,0,0,0,5,11
39793,1970,15,1,28,1,22,0,0,0,1,0,0,5,11
39794,1970,16,1,28,1,22,0,0,1,1,0,0,5,11
39795,1970,17,1,28,1,22,0,0,1,1,0,0,5,11
39796,1970,18,1,28,1,22,0,0,0,0,0,0,5,11
39797,1970,19,1,28,1,22,0,0,0,1,0,0,5,11
39798,1970,20,0,28,1,22,0,0,0,0,0,0,5,11
39799,1970,21,1,28,1,22,0,0,0,1,0,0,5,11
39800,1970,22,1,28,1,22,0,0,0,0,0,0,5,11
39801,1970,23,0,28,1,22,0,0,0,0,0,0,5,11
39802,1970,24,1,28,1,22,0,0,1,0,0,0,5,11
39803,1970,25,1,28,1,22,0,0,0,1,0,0,5,11
39804,1970,26,0,28,1,22,0,0,0,0,0,0,5,11
39805,1970,27,1,28,1,22,0,0,0,1,0,0,5,11
39806,1970,28,1,28,1,22,0,0,0,0,0,0,5,11
39807,1971,1,0,30,0,0,0,0,0,0,0,0,0,0
39808,1971,2,0,30,0,0,0,0,0,0,0,0,0,0
39809,1971,3,0,30,0,0,0,0,0,0,0,0,0,0
39810,1971,4,0,30,0,0,0,0,0,0,0,0,0,0
39811,1971,5,0,30,0,0,0,0,0,0,0,0,0,0
39812,1971,6,0,30,0,0,0,0,0,0,0,0,0,0
39813,1971,7,0,30,0,0,0,0,0,0,0,0,0,0
39814,1971,8,0,30,0,0,0,0,0,0,0,0,0,0
39815,1971,9,0,30,0,0,0,0,0,0,0,0,0,0
39816,1971,10,0,30,0,0,0,0,0,0,0,0,0,0
39817,1971,11,0,30,0,0,0,0,0,0,0,0,0,0
39818,1971,12,0,30,0,0,0,0,0,0,0,0,0,0
39819,1971,13,0,30,0,0,0,0,0,0,0,0,0,0
39820,1971,14,0,30,0,0,0,0,0,0,0,0,0,0
39821,1971,15,0,30,0,0,0,0,0,0,0,0,0,0
39822,1971,16,0,30,0,0,0,0,0,0,0,0,0,0
39823,1971,17,0,30,0,0,0,0,0,0,0,0,0,0
39824,1971,18,0,30,0,0,0,0,0,0,0,0,0,0
39825,1971,19,0,30,0,0,0,0,0,0,0,0,0,0
39826,1971,20,0,30,0,0,0,0,0,0,0,0,0,0
39827,1971,21,0,30,0,0,0,0,0,0,0,0,0,0
39828,1971,22,0,30,0,0,0,0,0,0,0,0,0,0
39829,1971,23,0,30,0,0,0,0,0,0,0,0,0,0
39830,1971,24,0,30,0,0,0,0,0,0,0,0,0,0
39831,1971,25,0,30,0,0,0,0,0,0,0,0,0,0
39832,1971,26,0,30,0,0,0,0,0,0,0,0,0,0
39833,1971,27,0,30,0,0,0,0,0,0,0,0,0,0
39834,1971,28,0,30,0,0,0,0,0,0,0,0,0,0
39835,1971,29,0,30,0,0,0,0,0,0,0,0,0,0
39836,1971,30,0,30,0,0,0,0,0,0,0,0,0,0
39837,1974,1,0,8,1,1,0,0,0,0,0,0,0,0
39838,1974,2,0,8,1,1,0,0,0,0,0,0,0,0
39839,1974,3,0,8,1,1,0,0,0,0,0,0,0,0
39840,1974,4,0,8,1,1,0,0,0,0,0,0,0,0
39841,1974,5,0,8,1,1,0,0,0,0,0,0,0,0
39842,1974,6,0,8,1,1,0,0,0,0,0,0,0,0
39843,1974,7,1,8,1,1,0,0,0,0,0,0,0,0
39844,1974,8,0,8,1,1,0,0,0,0,0,0,0,0
39845,1976,1,2,22,2,17,0,0,0,4,0,11,22,30
39846,1976,2,2,22,2,17,0,0,0,1,0,11,22,30
39847,1976,3,2,22,2,17,0,0,3,0,0,11,22,30
39848,1976,4,2,22,2,17,0,2,1,4,0,11,22,30
39849,1976,5,2,22,2,17,0,1,1,0,0,11,22,30
39850,1976,6,2,22,2,17,0,0,1,2,0,11,22,30
39851,1976,7,0,22,2,17,0,0,0,0,0,11,22,30
39852,1976,8,2,22,2,17,0,0,1,3,0,11,22,30
39853,1976,9,2,22,2,17,0,2,2,2,0,11,22,30
39854,1976,10,2,22,2,17,0,1,1,0,0,11,22,30
39855,1976,11,2,22,2,17,0,0,2,0,0,11,22,30
39856,1976,12,0,22,2,17,0,0,0,0,0,11,22,30
39857,1976,13,2,22,2,17,0,1,1,5,0,11,22,30
39858,1976,14,0,22,2,17,0,0,0,0,0,11,22,30
39859,1976,15,2,22,2,17,0,2,3,4,0,11,22,30
39860,1976,16,2,22,2,17,0,0,3,2,0,11,22,30
39861,1976,17,0,22,2,17,0,0,0,0,0,11,22,30
39862,1976,18,0,22,2,17,0,0,0,0,0,11,22,30
39863,1976,19,2,22,2,17,0,0,0,0,0,11,22,30
39864,1976,20,2,22,2,17,0,2,1,1,0,11,22,30
39865,1976,21,2,22,2,17,0,0,0,1,0,11,22,30
39866,1976,22,2,22,2,17,0,0,2,1,0,11,22,30
39867,1978,1,0,7,1,2,0,0,0,0,0,0,0,1
39868,1978,2,1,7,1,2,0,0,0,0,0,0,0,1
39869,1978,3,0,7,1,2,0,0,0,0,0,0,0,1
39870,1978,4,1,7,1,2,0,0,0,1,0,0,0,1
39871,1978,5,0,7,1,2,0,0,0,0,0,0,0,1
39872,1978,6,0,7,1,2,0,0,0,0,0,0,0,1
39873,1978,7,0,7,1,2,0,0,0,0,0,0,0,1
39874,1979,1,0,20,0,0,0,0,0,0,0,0,0,0
39875,1979,2,0,20,0,0,0,0,0,0,0,0,0,0
39876,1979,3,0,20,0,0,0,0,0,0,0,0,0,0
39877,1979,4,0,20,0,0,0,0,0,0,0,0,0,0
39878,1979,5,0,20,0,0,0,0,0,0,0,0,0,0
39879,1979,6,0,20,0,0,0,0,0,0,0,0,0,0
39880,1979,7,0,20,0,0,0,0,0,0,0,0,0,0
39881,1979,8,0,20,0,0,0,0,0,0,0,0,0,0
39882,1979,9,0,20,0,0,0,0,0,0,0,0,0,0
39883,1979,10,0,20,0,0,0,0,0,0,0,0,0,0
39884,1979,11,0,20,0,0,0,0,0,0,0,0,0,0
39885,1979,12,0,20,0,0,0,0,0,0,0,0,0,0
39886,1979,13,0,20,0,0,0,0,0,0,0,0,0,0
39887,1979,14,0,20,0,0,0,0,0,0,0,0,0,0
39888,1979,15,0,20,0,0,0,0,0,0,0,0,0,0
39889,1979,16,0,20,0,0,0,0,0,0,0,0,0,0
39890,1979,17,0,20,0,0,0,0,0,0,0,0,0,0
39891,1979,18,0,20,0,0,0,0,0,0,0,0,0,0
39892,1979,19,0,20,0,0,0,0,0,0,0,0,0,0
39893,1979,20,0,20,0,0,0,0,0,0,0,0,0,0
39894,1980,1,0,21,0,0,0,0,0,0,0,0,0,0
39895,1980,2,0,21,0,0,0,0,0,0,0,0,0,0
39896,1980,3,0,21,0,0,0,0,0,0,0,0,0,0
39897,1980,4,0,21,0,0,0,0,0,0,0,0,0,0
39898,1980,5,0,21,0,0,0,0,0,0,0,0,0,0
39899,1980,6,0,21,0,0,0,0,0,0,0,0,0,0
39900,1980,7,0,21,0,0,0,0,0,0,0,0,0,0
39901,1980,8,0,21,0,0,0,0,0,0,0,0,0,0
39902,1980,9,0,21,0,0,0,0,0,0,0,0,0,0
39903,1980,10,0,21,0,0,0,0,0,0,0,0,0,0
39904,1980,11,0,21,0,0,0,0,0,0,0,0,0,0
39905,1980,12,0,21,0,0,0,0,0,0,0,0,0,0
39906,1980,13,0,21,0,0,0,0,0,0,0,0,0,0
39907,1980,14,0,21,0,0,0,0,0,0,0,0,0,0
39908,1980,15,0,21,0,0,0,0,0,0,0,0,0,0
39909,1980,16,0,21,0,0,0,0,0,0,0,0,0,0
39910,1980,17,0,21,0,0,0,0,0,0,0,0,0,0
39911,1980,18,0,21,0,0,0,0,0,0,0,0,0,0
39912,1980,19,0,21,0,0,0,0,0,0,0,0,0,0
39913,1980,20,0,21,0,0,0,0,0,0,0,0,0,0
39914,1980,21,0,21,0,0,0,0,0,0,0,0,0,0
39915,1981,1,1,28,1,24,0,0,0,1,0,0,5,15
39916,1981,2,1,28,1,24,0,0,0,0,0,0,5,15
39917,1981,3,1,28,1,24,0,0,0,0,0,0,5,15
39918,1981,4,1,28,1,24,0,0,0,0,0,0,5,15
39919,1981,5,0,28,1,24,0,0,0,0,0,0,5,15
39920,1981,6,1,28,1,24,0,0,0,1,0,0,5,15
39921,1981,7,1,28,1,24,0,0,1,0,0,0,5,15
39922,1981,8,1,28,1,24,0,0,1,0,0,0,5,15
39923,1981,9,1,28,1,24,0,0,1,1,0,0,5,15
39924,1981,10,1,28,1,24,0,0,0,0,0,0,5,15
39925,1981,11,1,28,1,24,0,0,0,0,0,0,5,15
39926,1981,12,1,28,1,24,0,0,0,1,0,0,5,15
39927,1981,13,1,28,1,24,0,0,0,0,0,0,5,15
39928,1981,14,1,28,1,24,0,0,0,3,0,0,5,15
39929,1981,15,1,28,1,24,0,0,0,1,0,0,5,15
39930,1981,16,1,28,1,24,0,0,0,1,0,0,5,15
39931,1981,17,1,28,1,24,0,0,1,0,0,0,5,15
39932,1981,18,1,28,1,24,0,0,0,0,0,0,5,15
39933,1981,19,1,28,1,24,0,0,1,2,0,0,5,15
39934,1981,20,0,28,1,24,0,0,0,0,0,0,5,15
39935,1981,21,1,28,1,24,0,0,0,0,0,0,5,15
39936,1981,22,0,28,1,24,0,0,0,0,0,0,5,15
39937,1981,23,1,28,1,24,0,0,0,1,0,0,5,15
39938,1981,24,1,28,1,24,0,0,0,1,0,0,5,15
39939,1981,25,1,28,1,24,0,0,0,0,0,0,5,15
39940,1981,26,1,28,1,24,0,0,0,1,0,0,5,15
39941,1981,27,0,28,1,24,0,0,0,0,0,0,5,15
39942,1981,28,1,28,1,24,0,0,0,1,0,0,5,15
39943,1985,1,0,25,0,0,0,0,0,0,0,0,0,0
39944,1985,2,0,25,0,0,0,0,0,0,0,0,0,0
39945,1985,3,0,25,0,0,0,0,0,0,0,0,0,0
39946,1985,4,0,25,0,0,0,0,0,0,0,0,0,0
39947,1985,5,0,25,0,0,0,0,0,0,0,0,0,0
39948,1985,6,0,25,0,0,0,0,0,0,0,0,0,0
39949,1985,7,0,25,0,0,0,0,0,0,0,0,0,0
39950,1985,8,0,25,0,0,0,0,0,0,0,0,0,0
39951,1985,9,0,25,0,0,0,0,0,0,0,0,0,0
39952,1985,10,0,25,0,0,0,0,0,0,0,0,0,0
39953,1985,11,0,25,0,0,0,0,0,0,0,0,0,0
39954,1985,12,0,25,0,0,0,0,0,0,0,0,0,0
39955,1985,13,0,25,0,0,0,0,0,0,0,0,0,0
39956,1985,14,0,25,0,0,0,0,0,0,0,0,0,0
39957,1985,15,0,25,0,0,0,0,0,0,0,0,0,0
39958,1985,16,0,25,0,0,0,0,0,0,0,0,0,0
39959,1985,17,0,25,0,0,0,0,0,0,0,0,0,0
39960,1985,18,0,25,0,0,0,0,0,0,0,0,0,0
39961,1985,19,0,25,0,0,0,0,0,0,0,0,0,0
39962,1985,20,0,25,0,0,0,0,0,0,0,0,0,0
39963,1985,21,0,25,0,0,0,0,0,0,0,0,0,0
39964,1985,22,0,25,0,0,0,0,0,0,0,0,0,0
39965,1985,23,0,25,0,0,0,0,0,0,0,0,0,0
39966,1985,24,0,25,0,0,0,0,0,0,0,0,0,0
39967,1985,25,0,25,0,0,0,0,0,0,0,0,0,0
39968,1986,1,0,28,0,0,0,0,0,0,0,0,0,0
39969,1986,2,0,28,0,0,0,0,0,0,0,0,0,0
39970,1986,3,0,28,0,0,0,0,0,0,0,0,0,0
39971,1986,4,0,28,0,0,0,0,0,0,0,0,0,0
39972,1986,5,0,28,0,0,0,0,0,0,0,0,0,0
39973,1986,6,0,28,0,0,0,0,0,0,0,0,0,0
39974,1986,7,0,28,0,0,0,0,0,0,0,0,0,0
39975,1986,8,0,28,0,0,0,0,0,0,0,0,0,0
39976,1986,9,0,28,0,0,0,0,0,0,0,0,0,0
39977,1986,10,0,28,0,0,0,0,0,0,0,0,0,0
39978,1986,11,0,28,0,0,0,0,0,0,0,0,0,0
39979,1986,12,0,28,0,0,0,0,0,0,0,0,0,0
39980,1986,13,0,28,0,0,0,0,0,0,0,0,0,0
39981,1986,14,0,28,0,0,0,0,0,0,0,0,0,0
39982,1986,15,0,28,0,0,0,0,0,0,0,0,0,0
39983,1986,16,0,28,0,0,0,0,0,0,0,0,0,0
39984,1986,17,0,28,0,0,0,0,0,0,0,0,0,0
39985,1986,18,0,28,0,0,0,0,0,0,0,0,0,0
39986,1986,19,0,28,0,0,0,0,0,0,0,0,0,0
39987,1986,20,0,28,0,0,0,0,0,0,0,0,0,0
39988,1986,21,0,28,0,0,0,0,0,0,0,0,0,0
39989,1986,22,0,28,0,0,0,0,0,0,0,0,0,0
39990,1986,23,0,28,0,0,0,0,0,0,0,0,0,0
39991,1986,24,0,28,0,0,0,0,0,0,0,0,0,0
39992,1986,25,0,28,0,0,0,0,0,0,0,0,0,0
39993,1986,26,0,28,0,0,0,0,0,0,0,0,0,0
39994,1986,27,0,28,0,0,0,0,0,0,0,0,0,0
39995,1986,28,0,28,0,0,0,0,0,0,0,0,0,0
39996,1987,1,0,48,0,0,0,0,0,0,0,0,0,0
39997,1987,2,0,48,0,0,0,0,0,0,0,0,0,0
39998,1987,3,0,48,0,0,0,0,0,0,0,0,0,0
39999,1987,4,0,48,0,0,0,0,0,0,0,0,0,0
40000,1987,5,0,48,0,0,0,0,0,0,0,0,0,0
40001,1987,6,0,48,0,0,0,0,0,0,0,0,0,0
40002,1987,7,0,48,0,0,0,0,0,0,0,0,0,0
40003,1987,8,0,48,0,0,0,0,0,0,0,0,0,0
40004,1987,9,0,48,0,0,0,0,0,0,0,0,0,0
40005,1987,10,0,48,0,0,0,0,0,0,0,0,0,0
40006,1987,11,0,48,0,0,0,0,0,0,0,0,0,0
40007,1987,12,0,48,0,0,0,0,0,0,0,0,0,0
40008,1987,13,0,48,0,0,0,0,0,0,0,0,0,0
40009,1987,14,0,48,0,0,0,0,0,0,0,0,0,0
40010,1987,15,0,48,0,0,0,0,0,0,0,0,0,0
40011,1987,16,0,48,0,0,0,0,0,0,0,0,0,0
40012,1987,17,0,48,0,0,0,0,0,0,0,0,0,0
40013,1987,18,0,48,0,0,0,0,0,0,0,0,0,0
40014,1987,19,0,48,0,0,0,0,0,0,0,0,0,0
40015,1987,20,0,48,0,0,0,0,0,0,0,0,0,0
40016,1987,21,0,48,0,0,0,0,0,0,0,0,0,0
40017,1987,22,0,48,0,0,0,0,0,0,0,0,0,0
40018,1987,23,0,48,0,0,0,0,0,0,0,0,0,0
40019,1987,24,0,48,0,0,0,0,0,0,0,0,0,0
40020,1987,25,0,48,0,0,0,0,0,0,0,0,0,0
40021,1987,26,0,48,0,0,0,0,0,0,0,0,0,0
40022,1987,27,0,48,0,0,0,0,0,0,0,0,0,0
40023,1987,28,0,48,0,0,0,0,0,0,0,0,0,0
40024,1987,29,0,48,0,0,0,0,0,0,0,0,0,0
40025,1987,30,0,48,0,0,0,0,0,0,0,0,0,0
40026,1987,31,0,48,0,0,0,0,0,0,0,0,0,0
40027,1987,32,0,48,0,0,0,0,0,0,0,0,0,0
40028,1987,33,0,48,0,0,0,0,0,0,0,0,0,0
40029,1987,34,0,48,0,0,0,0,0,0,0,0,0,0
40030,1987,35,0,48,0,0,0,0,0,0,0,0,0,0
40031,1987,36,0,48,0,0,0,0,0,0,0,0,0,0
40032,1987,37,0,48,0,0,0,0,0,0,0,0,0,0
40033,1987,38,0,48,0,0,0,0,0,0,0,0,0,0
40034,1987,39,0,48,0,0,0,0,0,0,0,0,0,0
40035,1987,40,0,48,0,0,0,0,0,0,0,0,0,0
40036,1987,41,0,48,0,0,0,0,0,0,0,0,0,0
40037,1987,42,0,48,0,0,0,0,0,0,0,0,0,0
40038,1987,43,0,48,0,0,0,0,0,0,0,0,0,0
40039,1987,44,0,48,0,0,0,0,0,0,0,0,0,0
40040,1987,45,0,48,0,0,0,0,0,0,0,0,0,0
40041,1987,46,0,48,0,0,0,0,0,0,0,0,0,0
40042,1987,47,0,48,0,0,0,0,0,0,0,0,0,0
40043,1987,48,0,48,0,0,0,0,0,0,0,0,0,0
40044,1988,1,0,39,2,11,0,0,0,0,0,6,15,28
40045,1988,2,0,39,2,11,0,0,0,0,0,6,15,28
40046,1988,3,0,39,2,11,0,0,0,0,0,6,15,28
40047,1988,4,2,39,2,11,0,1,1,4,0,6,15,28
40048,1988,5,0,39,2,11,0,0,0,0,0,6,15,28
40049,1988,6,2,39,2,11,0,1,3,1,0,6,15,28
40050,1988,7,0,39,2,11,0,0,0,0,0,6,15,28
40051,1988,8,2,39,2,11,0,0,2,5,0,6,15,28
40052,1988,9,0,39,2,11,0,0,0,0,0,6,15,28
40053,1988,10,0,39,2,11,0,0,0,0,0,6,15,28
40054,1988,11,0,39,2,11,0,0,0,0,0,6,15,28
40055,1988,12,0,39,2,11,0,0,0,0,0,6,15,28
40056,1988,13,0,39,2,11,0,0,0,0,0,6,15,28
40057,1988,14,2,39,2,11,0,0,1,0,0,6,15,28
40058,1988,15,0,39,2,11,0,0,0,0,0,6,15,28
40059,1988,16,2,39,2,11,0,0,2,3,0,6,15,28
40060,1988,17,0,39,2,11,0,0,0,0,0,6,15,28
40061,1988,18,0,39,2,11,0,0,0,0,0,6,15,28
40062,1988,19,0,39,2,11,0,0,0,0,0,6,15,28
40063,1988,20,0,39,2,11,0,0,0,0,0,6,15,28
40064,1988,21,0,39,2,11,0,0,0,0,0,6,15,28
40065,1988,22,0,39,2,11,0,0,0,0,0,6,15,28
40066,1988,23,2,39,2,11,0,1,2,2,0,6,15,28
40067,1988,24,0,39,2,11,0,0,0,0,0,6,15,28
40068,1988,25,0,39,2,11,0,0,0,0,0,6,15,28
40069,1988,26,0,39,2,11,0,0,0,0,0,6,15,28
40070,1988,27,2,39,2,11,0,0,1,1,0,6,15,28
40071,1988,28,0,39,2,11,0,0,0,0,0,6,15,28
40072,1988,29,0,39,2,11,0,0,0,0,0,6,15,28
40073,1988,30,0,39,2,11,0,0,0,0,0,6,15,28
40074,1988,31,2,39,2,11,0,1,3,2,0,6,15,28
40075,1988,32,2,39,2,11,0,0,0,3,0,6,15,28
40076,1988,33,0,39,2,11,0,0,0,0,0,6,15,28
40077,1988,34,0,39,2,11,0,0,0,0,0,6,15,28
40078,1988,35,2,39,2,11,0,1,0,6,0,6,15,28
40079,1988,36,2,39,2,11,0,1,0,1,0,6,15,28
40080,1988,37,0,39,2,11,0,0,0,0,0,6,15,28
40081,1988,38,0,39,2,11,0,0,0,0,0,6,15,28
40082,1988,39,0,39,2,11,0,0,0,0,0,6,15,28
40083,1989,1,1,28,1,27,0,0,1,2,0,0,6,17
40084,1989,2,1,28,1,27,0,0,0,0,0,0,6,17
40085,1989,3,1,28,1,27,0,0,0,1,0,0,6,17
40086,1989,4,1,28,1,27,0,0,0,0,0,0,6,17
40087,1989,5,1,28,1,27,0,0,0,0,0,0,6,17
40088,1989,6,1,28,1,27,0,0,0,0,0,0,6,17
40089,1989,7,1,28,1,27,0,0,0,2,0,0,6,17
40090,1989,8,0,28,1,27,0,0,0,0,0,0,6,17
40091,1989,9,1,28,1,27,0,0,0,1,0,0,6,17
40092,1989,10,1,28,1,27,0,0,0,0,0,0,6,17
40093,1989,11,1,28,1,27,0,0,0,1,0,0,6,17
40094,1989,12,1,28,1,27,0,0,0,1,0,0,6,17
40095,1989,13,1,28,1,27,0,0,0,0,0,0,6,17
40096,1989,14,1,28,1,27,0,0,0,1,0,0,6,17
